PMID,QID,Question,Type,Category,Answer
34516245,10,What method was used for sequencing?,List,Technical,Sanger sequencing and next-generation sequencing.
34516245,11,What type of samples were sequenced?,List,Technical,Viral RNA.
34516245,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not specified.
34516245,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not specified.
34516245,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Not specified.
34516245,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs.
34516245,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"AZT, 3TC, FTC, and TFV."
35730213,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not report HIV sequences from patient samples."
35730213,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
35730213,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the passage does not explicitly state that the sequences from the paper were made publicly available."
35730213,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
35730213,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1131 individuals had samples obtained for HIV sequencing.
35730213,6,From which countries were the sequenced samples obtained?,List,Demographics,Lesotho.
35730213,7,From what years were the sequenced samples obtained?,List,Demographics,2020.
35730213,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
35730213,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
35730213,10,What method was used for sequencing?,List,Technical,Not available.
35730213,11,What type of samples were sequenced?,List,Technical,Blood samples or other biological samples.
35730213,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not available.
35730213,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
35730213,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
35730213,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NNRTI.
35730213,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"EFV, TDF, and 3TC."
35913500,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
35913500,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not explicitly report in vitro drug susceptibility data."
35913500,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the paper does not explicitly state that the sequences were made publicly available."
35913500,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
35913500,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,At least 51 individuals.
35913500,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
35913500,7,From what years were the sequenced samples obtained?,List,Demographics,2021-2022.
35913500,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
35913500,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
35913500,10,What method was used for sequencing?,List,Technical,Not available.
35913500,11,What type of samples were sequenced?,List,Technical,Not available.
35913500,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
35913500,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
35913500,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
35913500,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
35913500,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
35945163,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
35945163,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not explicitly report in vitro drug susceptibility data."
35945163,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the paper does not explicitly state that sequences were made publicly available."
35945163,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
35945163,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,35 individuals.
35945163,6,From which countries were the sequenced samples obtained?,List,Demographics,"The UK, USA, Belgium, Canada, Netherlands, Switzerland, Portugal, Italy, South Korea, and Spain."
35945163,7,From what years were the sequenced samples obtained?,List,Demographics,2016-2020.
35945163,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
35945163,9,Which HIV genes were reported to have been sequenced?,List,Technical,Integrase.
35945163,10,What method was used for sequencing?,List,Technical,Not available.
35945163,11,What type of samples were sequenced?,List,Technical,Blood samples.
35945163,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
35945163,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
35945163,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
35945163,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Integrase inhibitors and NNRTIs.
35945163,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Cabotegravir and rilpivirine.
