PMID,QID,Question,Type,Category,Answer
35730213,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
35730213,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
35730213,10,What method was used for sequencing?,List,Technical,Not available.
35730213,11,What type of samples were sequenced?,List,Technical,Not available.
35730213,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,It is not clear if any sequences were obtained from individuals with virological failure.
35730213,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"Yes, the patients in the study were in a clinical trial."
35730213,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the paper does not report HIV sequences from individuals who had previously received ARV drugs."
35730213,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The individuals in the study received EFV-containing ART before sample sequencing.
35730213,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The individuals in the study received EFV, TDF, and 3TC before sample sequencing."
35913500,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
35913500,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
35913500,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the paper does not report sequences made publicly available."
35913500,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,No GenBank accession numbers were found in the paper.
35913500,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,39 individuals had samples obtained for HIV sequencing.
35913500,6,From which countries were the sequenced samples obtained?,List,Demographics,The countries of origin are not specified in the paper.
35913500,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained between 2021 and 2022.
35913500,8,Were samples cloned prior to sequencing?,Boolean,Technical,No information is available about whether samples were cloned prior to sequencing.
35913500,9,Which HIV genes were reported to have been sequenced?,List,Technical,No HIV genes were reported to have been sequenced.
35913500,10,What method was used for sequencing?,List,Technical,No information is available about the sequencing method.
35913500,11,What type of samples were sequenced?,List,Technical,No information is available about the type of samples sequenced.
35913500,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
35913500,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No information is available about whether the patients were in a clinical trial.
35913500,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, sequences were obtained from individuals who had previously received ARV drugs."
35913500,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Antipsychotics and naltrexone.
35913500,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Antipsychotics and naltrexone.
35945163,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
35945163,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
35945163,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the paper does not mention making sequences publicly available."
35945163,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
35945163,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,35.
35945163,6,From which countries were the sequenced samples obtained?,List,Demographics,"The UK, the USA, Belgium, Canada, Netherlands, Switzerland, Portugal, Italy, South Korea, and Spain."
35945163,7,From what years were the sequenced samples obtained?,List,Demographics,2020.
35945163,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
35945163,9,Which HIV genes were reported to have been sequenced?,List,Technical,Reverse transcriptase and integrase.
35945163,10,What method was used for sequencing?,List,Technical,Not available.
35945163,11,What type of samples were sequenced?,List,Technical,Blood or plasma samples.
35945163,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
35945163,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
35945163,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
35945163,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Antiretroviral therapy (ART) regimens.
35945163,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available. Here are the answers in the requested format:
36415058,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not report HIV sequences from patient samples."
36415058,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
36415058,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the paper does not mention sequences being made publicly available."
36415058,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,No GenBank accession numbers for sequenced HIV isolates were mentioned in the paper.
36415058,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,No information is available to answer this question.
36415058,6,From which countries were the sequenced samples obtained?,List,Demographics,No information is available to answer this question.
36415058,7,From what years were the sequenced samples obtained?,List,Demographics,No information is available to answer this question.
36415058,8,Were samples cloned prior to sequencing?,Boolean,Technical,No information is available to answer this question.
36415058,9,Which HIV genes were reported to have been sequenced?,List,Technical,No information is available to answer this question.
36415058,10,What method was used for sequencing?,List,Technical,No information is available to answer this question.
36415058,11,What type of samples were sequenced?,List,Technical,No information is available to answer this question.
