PMID,QID,Question,Answer
36597160,5,How many individuals had samples obtained for HIV sequencing?,382
36597160,6,From which countries were the sequenced samples obtained?,France
36597160,7,From what years were the sequenced samples obtained?,2014-2015
36597160,8,Were samples cloned prior to sequencing?,No
36597160,9,Which HIV genes were reported to have been sequenced?,"Reverse transcriptase, RT; Integrase, IN"
36597160,10,What method was used for sequencing?,Sanger sequencing
36597160,11,What type of samples were sequenced?,Unknown
36597160,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36597160,13,Were the patients in the study in a clinical trial?,No
36597160,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36597160,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, PI, NNRTI, INSTI"
36597160,16,Which drugs were received by individuals in the study before sample sequencing?,"Ritonavir, Nevirapine, Efavirenz, Etravirine, Rilpivirine, Doravirine, Amprenavir, Lopinavir, Atazanavir, Derunavir, Raltegravir, Elvitegravir, Dolutegravir, Bictegravir, Cabotegravir, Lenacapavir"
36645792,1,Does the paper report HIV sequences from patient samples?,Yes
36645792,2,Does the paper report in vitro drug susceptibility data?,No
36645792,3,Were sequences from the paper made publicly available?,Not reported
36645792,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36645792,5,How many individuals had samples obtained for HIV sequencing?,130
36645792,6,From which countries were the sequenced samples obtained?,South Africa
36645792,7,From what years were the sequenced samples obtained?,2020-2021
36645792,8,Were samples cloned prior to sequencing?,No
36645792,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
36645792,10,What method was used for sequencing?,Unknown
36645792,11,What type of samples were sequenced?,Plasma
36645792,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36645792,13,Were the patients in the study in a clinical trial?,Yes
36645792,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36645792,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI"
36645792,16,Which drugs were received by individuals in the study before sample sequencing?,"Tenofovir, Emtricitabine, Lamivudine, Efavirenz"
36659824,1,Does the paper report HIV sequences from patient samples?,No
36659824,2,Does the paper report in vitro drug susceptibility data?,No
36659824,3,Were sequences from the paper made publicly available?,Not reported
36659824,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36659824,5,How many individuals had samples obtained for HIV sequencing?,0
36659824,6,From which countries were the sequenced samples obtained?,Not Found
36659824,7,From what years were the sequenced samples obtained?,Not Found
36659824,8,Were samples cloned prior to sequencing?,No
36659824,9,Which HIV genes were reported to have been sequenced?,
36659824,10,What method was used for sequencing?,Unknown
36659824,11,What type of samples were sequenced?,Unknown
36659824,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
36659824,13,Were the patients in the study in a clinical trial?,Yes
36659824,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
36659824,15,Which drug classes were received by individuals in the study before sample sequencing?,INSTI
36659824,16,Which drugs were received by individuals in the study before sample sequencing?,"Bictegravir (BIC), Emtricitabine(FTC), Tenofovir (TFV)"
36660819,1,Does the paper report HIV sequences from patient samples?,No
36660819,2,Does the paper report in vitro drug susceptibility data?,No
36660819,3,Were sequences from the paper made publicly available?,Not reported
36660819,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36660819,5,How many individuals had samples obtained for HIV sequencing?,0
36660819,6,From which countries were the sequenced samples obtained?,Not Found
36660819,7,From what years were the sequenced samples obtained?,Not Found
36660819,8,Were samples cloned prior to sequencing?,No
36660819,9,Which HIV genes were reported to have been sequenced?,
36660819,10,What method was used for sequencing?,Unknown
36660819,11,What type of samples were sequenced?,Unknown
36660819,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
36660819,13,Were the patients in the study in a clinical trial?,Yes
36660819,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
36660819,15,Which drug classes were received by individuals in the study before sample sequencing?,"INSTI, NNRTI"
36660819,16,Which drugs were received by individuals in the study before sample sequencing?,"cabotegravir (CAB), rilpivirine (RPV)"
36694270,1,Does the paper report HIV sequences from patient samples?,Yes
36694270,2,Does the paper report in vitro drug susceptibility data?,No
36694270,3,Were sequences from the paper made publicly available?,Not reported
36694270,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36694270,5,How many individuals had samples obtained for HIV sequencing?,62
36694270,6,From which countries were the sequenced samples obtained?,China
36694270,7,From what years were the sequenced samples obtained?,2020-2022
36694270,8,Were samples cloned prior to sequencing?,No
36694270,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
36694270,10,What method was used for sequencing?,Sanger sequencing
36694270,11,What type of samples were sequenced?,CSF; Plasma
36694270,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36694270,13,Were the patients in the study in a clinical trial?,No
36694270,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36694270,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
36694270,16,Which drugs were received by individuals in the study before sample sequencing?,"3TC, TDF, EFV, LPV/r"
36706364,1,Does the paper report HIV sequences from patient samples?,No
36706364,2,Does the paper report in vitro drug susceptibility data?,No
36706364,3,Were sequences from the paper made publicly available?,Not reported
36706364,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36706364,5,How many individuals had samples obtained for HIV sequencing?,62
36706364,6,From which countries were the sequenced samples obtained?,South Africa
36706364,7,From what years were the sequenced samples obtained?,2019-2020
36706364,8,Were samples cloned prior to sequencing?,No
36706364,9,Which HIV genes were reported to have been sequenced?,
36706364,10,What method was used for sequencing?,Unknown
36706364,11,What type of samples were sequenced?,Unknown
36706364,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36706364,13,Were the patients in the study in a clinical trial?,Yes
36706364,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36706364,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, INSTI"
36706364,16,Which drugs were received by individuals in the study before sample sequencing?,"Tenofovir, Lamivudine, Emtricitabine, Efavirenz, Nevirapine, Dolutegravir"
36738248,1,Does the paper report HIV sequences from patient samples?,Yes
36738248,2,Does the paper report in vitro drug susceptibility data?,No
36738248,3,Were sequences from the paper made publicly available?,Not reported
36738248,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36738248,5,How many individuals had samples obtained for HIV sequencing?,527
36738248,6,From which countries were the sequenced samples obtained?,Switzerland
36738248,7,From what years were the sequenced samples obtained?,Not Found
36738248,8,Were samples cloned prior to sequencing?,No
