PMID,QID,Question,Type,Category,Human Answer,GPT-4o base,GPT-4o base correct,GPT-4o FT,GPT-4o FT correct,Llama3.1-70B base,Llama3.1-70B base correct,Llama3.1-70B FT,Llama3.1-70B FT correct,Llama3.1-8B base,Llama3.1-8B base correct,Llama3.1-8B FT,Llama3.1-8B FT correct,is_not_empty
29373677,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
29373677,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1,0,0,1,1,1,1,1,1,1,1,1,1,True
29373677,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
29373677,7,From what years were the sequenced samples obtained?,List,Demographics,2015,2008-2015,1,No,0,No,0,No,0,2008-2015,1,2008-2014,0,True
29373677,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
29373677,9,Which HIV genes were reported to have been sequenced?,List,Technical,IN,"Integrase, IN",1,IN,1,"Integrase, IN",1,IN,1,"Integrase, IN",1,Integrase,1,True
29373677,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
29373677,11,What type of samples were sequenced?,List,Technical,"PBMC, Plasma",PBMC,0,"Plasma, PBMC",1,PBMC,0,PBMC,0,Plasma,0,PBMC,0,True
29373677,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
29373677,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
29373677,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
29373677,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"INSTI, NRTI","INSTI, NRTI",1,"NRTI, INSTI",1,INSTI,1,INSTI,1,INSTI,1,INSTI,1,True
29373677,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TFV, FTC, RAL, DTG","Raltegravir, Tenofovir, Emtricitabine",0,"Raltegravir (RAL), Tenofovir (TFV), Emtricitabine (FTC), Dolutegravir (DTG)",1,"Dolutegravir (DTG), Raltegravir (RAL)",0,"Raltegravir, Dolutegravir",0,"Raltegravir, Tenofovir/emtricitabine",0,"Raltegravir, Dolutegravir",0,True
30053052,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
30053052,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,No,0,True
30053052,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
30053052,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
30053052,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,51,51,1,51,1,51,1,51,1,51,1,0,0,True
30053052,6,From which countries were the sequenced samples obtained?,List,Demographics,Sweden,Sweden,1,Sweden,1,Sweden,1,Sweden,1,Sweden,1,No,0,True
30053052,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
30053052,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,Yes,0,Yes,0,Yes,0,No,1,False
30053052,9,Which HIV genes were reported to have been sequenced?,List,Technical,RT,"Reverse transcriptase, RT",0,"Full length Genome, Gag, Pol, RT",1,Capsid,0,"Gag, Pol",1,gag and pol,1,No,0,True
30053052,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
30053052,11,What type of samples were sequenced?,List,Technical,Plasma,Plasma,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,No,0,True
30053052,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,No,0,True
30053052,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
30053052,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,No,0,True
30053052,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,"NRTI, NNRTI",0,No,1,"NNRTI, NRTI",0,"NRTI, NNRTI",0,"NRTI, NNRTI, PI, INSTI",0,No,1,False
30053052,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,"Nevirapine, Efavirenz, Etravirine, Rilpivirine, Tenofovir alafenamide",0,"Tenofovir, Lamivudine, Nevirapine, Efavirenz, Etravirine, Rilpivirine",0,"Abacavir (ABC), Zidovudine (AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine (FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir (LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir (EVG), Dolutegravir (DTG), Bictegravir (BIC), Cabotegravir (CAB), Lenacapavir (LEN)",0,No,1,False
30803972,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
30803972,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,No,0,True
30803972,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
30803972,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
30803972,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,,0,1,0,1,0,1,0,1,Yes,0,0,1,False
30803972,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
30803972,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
30803972,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
30803972,9,Which HIV genes were reported to have been sequenced?,List,Technical,,No,1,IN,0,No,1,No,1,No,1,No,1,False
30803972,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
30803972,11,What type of samples were sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
30803972,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
30803972,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
30803972,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,Yes,0,No,1,False
30803972,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,INSTI,0,No,1,No,1,No,1,False
30803972,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,Bictegravir,0,No,1,No,1,No,1,False
31988104,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,,No,1,Yes,0,No,1,Yes,0,No,1,No,1,False
31988104,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
31988104,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
31988104,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
31988104,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,,0,1,0,1,0,1,0,1,0,1,0,1,False
31988104,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
31988104,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
31988104,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
31988104,9,Which HIV genes were reported to have been sequenced?,List,Technical,RT,No,0,RT,1,No,0,No,0,No,0,No,0,True
31988104,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
31988104,11,What type of samples were sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
31988104,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
31988104,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
31988104,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,14,No,0,Yes,1,No,0,No,0,No,0,No,0,True
31988104,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,"NRTI, NNRTI, PI, INSTI",0,No,1,No,1,No,1,False
31988104,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,"Abacavir (ABC), Zidovudine (AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine (FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir (LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir (EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)",0,No,1,No,1,No,1,False
32601157,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
32601157,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
32601157,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
32601157,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
32601157,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,,0,1,0,1,0,1,0,1,0,1,0,1,False
32601157,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
32601157,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
32601157,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
32601157,9,Which HIV genes were reported to have been sequenced?,List,Technical,IN,No,1,No,1,No,1,No,1,No,1,No,1,True
32601157,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
32601157,11,What type of samples were sequenced?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
32601157,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
32601157,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
32601157,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
32601157,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,INSTI,0,No,1,No,1,No,1,False
32601157,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,"Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)",0,No,1,No,1,No,1,False
33855437,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
33855437,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
33855437,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes,No,0,Yes,1,Yes,1,Yes,1,No,0,Yes,1,True
33855437,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"MW484894, MW484895, MW484893, DQ380549, AF492618, MW48492","MW484894, MW484895, MW484893, DQ380549, AF492618",1,"MW484894, MW484895, MW484893, DQ380549, AF492618, MW48492, AF324493",0,"MW484894, MW484895, MW484893, DQ380549, AF492618, MW48492, AF324493",0,"MW484894, MW484895, MW484893, DQ380549, AF492618, MW48492, AF324493",0,"AF492618, MW48492, AF324493",0,"MW484894, MW484895, MW484893, DQ380549, MW48492, AF324493",0,True
33855437,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,6,6,1,6,1,6,1,0,0,6,1,4,0,True
33855437,6,From which countries were the sequenced samples obtained?,List,Demographics,"Canada, Ethiopia","Canada, Ethiopia",1,"Canada, Ethiopia, United States",0,Ethiopia,0,"Canada, Ethiopia",1,"Ethiopia, Israel",0,Canada,0,True
33855437,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
33855437,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
33855437,9,Which HIV genes were reported to have been sequenced?,List,Technical,RT,No,0,RT,1,No,0,RT,1,"Protease, RT, IN",0,RT,1,True
33855437,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,Sanger sequencing,0,False
33855437,11,What type of samples were sequenced?,List,Technical,,PBMC,0,No,1,PBMC,0,No,1,Plasma,0,Cell culture,0,False
33855437,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
33855437,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
33855437,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
33855437,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,NNRTI,0,No,1,No,1,No,1,False
33855437,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,"Doravirine, Rilpivirine",0,No,1,No,1,No,1,False
34516245,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
34516245,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
34516245,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes,Yes,1,Yes,1,No,0,Yes,1,Yes,1,No,0,True
34516245,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,OK263149 to OK263162,OK263149 to OK263162,1,OK263149 to OK263162,1,No,0,OK263149 to OK263162,1,OK263149 to OK263162,1,No,0,True
34516245,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,,0,1,0,1,0,1,0,1,0,1,0,1,False
34516245,6,From which countries were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
34516245,7,From what years were the sequenced samples obtained?,List,Demographics,,No,1,No,1,No,1,No,1,No,1,No,1,False
34516245,8,Were samples cloned prior to sequencing?,Boolean,Technical,Yes,Yes,1,Yes,1,No,0,Yes,1,Yes,1,No,0,True
34516245,9,Which HIV genes were reported to have been sequenced?,List,Technical,RT,"Reverse transcriptase, RT",1,RT,1,"Reverse transcriptase, RT",1,RT,1,Reverse transcriptase (RT),1,RT,1,True
34516245,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,0,Sanger sequencing,0,No,1,Sanger sequencing,0,Sanger sequencing,0,No,1,True
34516245,11,What type of samples were sequenced?,List,Technical,,No,1,No,1,No,1,No,1,Viral RNA from cell culture supernatants,0,No,1,False
34516245,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
34516245,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
34516245,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,Yes,0,No,1,False
34516245,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,NRTI,0,No,1,NRTI,0,No,1,False
34516245,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,EFdA,0,No,1,EFdA,0,No,1,False
35730213,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
