PMID,QID,Question,Answer
37272233,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37272233,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs, INSTIs, Capsid Inhibitors, Entry Inhibitors"
37272233,16,Which drugs were received by individuals in the study before sample sequencing?,"AZT, 3TC, FTC, TDF, ABC, d4T, ddI, EFV, NVP, ETR, RPV, DOR, LPV/r, ATV, DRV, SQV, IDV, NFV, TPV, FPV, RAL, EVG, DTG, BIC, CAB, LEN, MVC, FOS, ENF, IBAL"
37279764,1,Does the paper report HIV sequences from patient samples?,Yes
37279764,2,Does the paper report in vitro drug susceptibility data?,No
37279764,3,Were sequences from the paper made publicly available?,Yes
37279764,4,What were the GenBank accession numbers for sequenced HIV isolates?,"MW947591ÐMW957968, OP058117ÐOP058658"
37279764,4,How many individuals had samples obtained for HIV sequencing?,"12,320"
37279764,6,From which countries were the sequenced samples obtained?,China
37279764,7,From what years were the sequenced samples obtained?,2011Ð2019
37279764,8,Were samples cloned prior to sequencing?,No
37279764,9,Which HIV genes were reported to have been sequenced?,Pol
37279764,10,What method was used for sequencing?,Sanger sequencing
37279764,11,What type of samples were sequenced?,Plasma
37279764,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37279764,13,Were the patients in the study in a clinical trial?,No
37279764,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37279764,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs, INSTIs"
37279764,16,Which drugs were received by individuals in the study before sample sequencing?,"Nevirapine, Efavirenz, Doravirine, Nelfinavir, Indinavir, Darunavir"
37327289,1,Does the paper report HIV sequences from patient samples?,Yes
37327289,2,Does the paper report in vitro drug susceptibility data?,Yes
37327289,3,Were sequences from the paper made publicly available?,Yes
37327289,4,What were the GenBank accession numbers for sequenced HIV isolates?,LC723952-LC724015
37327289,5,How many individuals had samples obtained for HIV sequencing?,64
37327289,6,From which countries were the sequenced samples obtained?,Not reported
37327289,7,From what years were the sequenced samples obtained?,2020-2021
37327289,8,Were samples cloned prior to sequencing?,No
37327289,9,Which HIV genes were reported to have been sequenced?,Pol
37327289,10,What method was used for sequencing?,Sanger sequencing
37327289,11,What type of samples were sequenced?,Plasma
37327289,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37327289,13,Were the patients in the study in a clinical trial?,No
37327289,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37327289,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37327289,16,Which drugs were received by individuals in the study before sample sequencing?,None
37340869,1,Does the paper report HIV sequences from patient samples?,Not reported
37340869,2,Does the paper report in vitro drug susceptibility data?,Not reported
37340869,3,Were sequences from the paper made publicly available?,Not reported
37340869,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37340869,4,How many individuals had samples obtained for HIV sequencing?,Not reported
37340869,6,From which countries were the sequenced samples obtained?,Not reported
37340869,7,From what years were the sequenced samples obtained?,Not reported
37340869,8,Were samples cloned prior to sequencing?,Not reported
37340869,9,Which HIV genes were reported to have been sequenced?,Not reported
37340869,10,What method was used for sequencing?,Not reported
37340869,11,What type of samples were sequenced?,Not reported
37340869,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
37340869,13,Were the patients in the study in a clinical trial?,Not reported
37340869,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported
37340869,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37340869,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37358226,1,Does the paper report HIV sequences from patient samples?,No
37358226,2,Does the paper report in vitro drug susceptibility data?,No
37358226,3,Were sequences from the paper made publicly available?,No
37358226,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37358226,5,How many individuals had samples obtained for HIV sequencing?,0
37358226,6,From which countries were the sequenced samples obtained?,Not reported
37358226,7,From what years were the sequenced samples obtained?,Not reported
37358226,8,Were samples cloned prior to sequencing?,Not reported
37358226,9,Which HIV genes were reported to have been sequenced?,Not reported
37358226,10,What method was used for sequencing?,Not reported
37358226,11,What type of samples were sequenced?,Not reported
37358226,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37358226,13,Were the patients in the study in a clinical trial?,No
37358226,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37358226,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37358226,16,Which drugs were received by individuals in the study before sample sequencing?,None
37376649,1,Does the paper report HIV sequences from patient samples?,Yes
37376649,2,Does the paper report in vitro drug susceptibility data?,No
37376649,3,Were sequences from the paper made publicly available?,No
37376649,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37376649,5,How many individuals had samples obtained for HIV sequencing?,734
37376649,6,From which countries were the sequenced samples obtained?,Not reported
37376649,7,From what years were the sequenced samples obtained?,Not reported
37376649,8,Were samples cloned prior to sequencing?,Not reported
37376649,9,Which HIV genes were reported to have been sequenced?,Not reported
37376649,10,What method was used for sequencing?,Not reported
37376649,11,What type of samples were sequenced?,Not reported
37376649,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
37376649,13,Were the patients in the study in a clinical trial?,Not reported
37376649,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported
37376649,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37376649,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37381002,1,Does the paper report HIV sequences from patient samples?,Yes
37381002,2,Does the paper report in vitro drug susceptibility data?,No
37381002,3,Were sequences from the paper made publicly available?,No
